nroTicket;nroComprobante;fechaEjecucion;fechaLiquidacion;tipoOperacion;instrumento;moneda;mercado;cantidad;precio;montoBruto;comision;ddmm;iva;otros;total
109424382;4291208;11-06-2026;12-06-2026;Venta;TRANSPORTADORA DE GAS DEL SUR ORDS. B 1 V (TGSU2);ARS;BYMA;-328;9.690;3.178.320;-14.302,44;-1.589,16;-3.337,236;0;3.159.091,16
109408185;4275318;11-06-2026;12-06-2026;Compra Dolar Mep;CEDEAR META PLATFORMS INC. (META);USD;BYMA;20;24,05;-481;-2,1645;-0,2405;-0,5051;0;-483,91
109427762;4294439;11-06-2026;12-06-2026;Compra Dolar Mep;CEDEAR ALIBABA GROUP HOLDING LIMITED (BABA);USD;BYMA;78;12,65;-986,7;-4,4402;-0,4934;-1,036;0;-992,67
109433348;4299933;11-06-2026;12-06-2026;Venta;METROGAS S.A. ESCRIT.  B  1 VOTO (METR);ARS;BYMA;-933;2.000;1.866.000;-8.397;-933;-1.959,3;0;1.854.710,7
109556777;967687;12-06-2026;12-06-2026;DIVIDENDOS EN ESPECIE;Dólar estadounidense;ARS;;2,54;0;0;0;-12,8905;-2,707;0;-15,6
109687554;4351365;12-06-2026;12-06-2026;Compra Registracion ARS;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);ARS;MAE;488.657;102,3;-499.896,111;0;0;0;0;-499.896,11
109692368;4355995;12-06-2026;12-06-2026;Venta Registracion USD;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);USD;MAE;-488.657;0,07;342,0599;0;0;0;0;342,06
109869474;4362141;16-06-2026;16-06-2026;Venta Registracion USD;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);USD;MAE;-977.314;0,07;684,1198;0;0;0;0;684,12
109867538;4360212;16-06-2026;16-06-2026;Compra Registracion ARS;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);ARS;MAE;977.314;102,3;-999.792,222;0;0;0;0;-999.792,22
109922148;404238;16-06-2026;16-06-2026;Nota De Credito Conversion;;USD;;;;2,54;0;0;0;0;2,54
109897816;4389535;16-06-2026;17-06-2026;Venta Dolar Mep;CEDEAR VAN ECK GOLD MINERS ETF/USA (GDX);USD;BYMA;-131;8,9102;1.167,24;-5,2526;-0,5836;-1,2256;0;1.160,18
109899739;4391412;16-06-2026;17-06-2026;Venta Dolar Mep;CEDEAR DE AMERICAN EXPRESS COMPANY (AXP);USD;BYMA;-129;23,2631;3.000,94;-13,5042;-1,5005;-3,151;0;2.982,78
109888589;4380510;16-06-2026;17-06-2026;Compra Dolar Mep;CEDEAR DE CHEVRON CORPORATION (CVX);USD;BYMA;33;11,47;-378,51;-1,7033;-0,1893;-0,3974;0;-380,8
110274633;4431258;18-06-2026;18-06-2026;Compra Registracion ARS;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);ARS;MAE;1.453.200;103,2;-1.499.702,4;0;0;0;0;-1.499.702,4
110142997;4403124;17-06-2026;18-06-2026;Compra Dolar Mep;CEDEAR DE MICROSOFT CORP. (MSFT);USD;BYMA;188;13,35;-2.509,8;-11,2941;-1,2549;-2,6353;0;-2.524,98
110271980;4428652;18-06-2026;18-06-2026;Venta Registracion USD;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);USD;MAE;-1.453.200;0,07;1.017,24;0;0;0;0;1.017,24
110290328;4445521;18-06-2026;19-06-2026;Compra Dolar Mep;CEDEAR DE MICROSOFT CORP. (MSFT);USD;BYMA;30;12,9;-387;-1,7415;-0,1935;-0,4064;0;-389,34
110295991;4451146;18-06-2026;19-06-2026;Compra Dolar Mep;CEDEAR MERCADOLIBRE INC. (MELI);USD;BYMA;28;13,99;-391,72;-1,7627;-0,1959;-0,4113;0;-394,09
110464653;4480888;19-06-2026;19-06-2026;Compra Registracion ARS;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);ARS;MAE;1.940.371;103,8;-2.014.105,098;0;0;0;0;-2.014.105,1
110466004;4482231;19-06-2026;19-06-2026;Venta Registracion USD;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);USD;MAE;-1.940.371;0,07;1.358,2597;0;0;0;0;1.358,26
110460147;4480007;19-06-2026;22-06-2026;Compra Dolar Mep;CEDEAR ETF SPDR GOLD TRUST  (GLD);USD;BYMA;50;7,8;-390;-1,755;-0,195;-0,4095;0;-392,36
110677284;4512033;22-06-2026;23-06-2026;Compra Dolar Mep;CEDEAR DE MICROSOFT CORP. (MSFT);USD;BYMA;31;12,8;-396,8;-1,7856;-0,1984;-0,4166;0;-399,2
110962690;4561688;24-06-2026;25-06-2026;Compra Dolar Mep;CEDEAR DE CHEVRON CORPORATION (CVX);USD;BYMA;54;10,96;-591,84;-2,6633;-0,2959;-0,6214;0;-595,42
110965443;4564249;24-06-2026;25-06-2026;Venta;BOPREAL S. 1 D VTO31/10/27 U$S CG (BPOD7);ARS;BYMA;-484;153.880;744.779,2;-3.351,5064;-74,4779;0;0;741.353,22
111034805;19673406;25-06-2026;25-06-2026;Orden De Pago;;ARS;;;;-2.000.000;0;0;0;0;-2.000.000
111035039;19673640;25-06-2026;25-06-2026;Orden De Pago;;ARS;;;;-2.000.000;0;0;0;0;-2.000.000
111117707;5180930;25-06-2026;25-06-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-177.830,1626;11.246,686;2.000.000;0;0;0;0;2.000.000
111117708;5180931;25-06-2026;25-06-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-177.830,1626;11.246,686;2.000.000;0;0;0;0;2.000.000
111117709;5180932;25-06-2026;25-06-2026;Liquidacion Suscripcion Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;65.953,4729;11.246,686;-741.758;0;0;0;0;-741.758
111206988;1061438;26-06-2026;26-06-2026;DIVIDENDOS EN ESPECIE;Dólar estadounidense;ARS;;1,59;0;0;0;-8,3197;-1,7471;0;-10,07
111707287;5331019;30-06-2026;30-06-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-53.203,998;11.277,348;600.000;0;0;0;0;600.000
111857749;462759;30-06-2026;30-06-2026;Nota De Credito Conversion;;USD;;;;1,59;0;0;0;0;1,59
