nroTicket;nroComprobante;fechaEjecucion;fechaLiquidacion;tipoOperacion;instrumento;moneda;mercado;cantidad;precio;montoBruto;comision;ddmm;iva;otros;total
81014771;329787;09-01-2026;12-01-2026;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;2.051;40;-82.040;-369,18;-41,02;-86,142;0;-82.536,34
81021030;333062;09-01-2026;12-01-2026;Compra;MOLINOS J.SEMINO ESCRIT.1 V. (SEMI);ARS;BYMA;7.292;22,5;-164.070;-738,315;-82,035;-172,2735;0;-165.062,62
81035102;340438;09-01-2026;12-01-2026;Venta;CEDEAR MERCADOLIBRE INC. (MELI);ARS;BYMA;-18;28.120;506.160;-2.277,72;-253,08;-531,468;0;503.097,73
81398036;1677173;12-01-2026;12-01-2026;Orden De Pago Usd;;USD;;;;-469;0;0;0;0;-469
81487920;1713642;12-01-2026;12-01-2026;Recibo De Cobro;;ARS;;;;702.000;0;0;0;0;702.000
81639769;344289;12-01-2026;13-01-2026;Compra Dolar Mep;CEDEAR DE AMERICAN EXPRESS COMPANY (AXP);USD;BYMA;24;24,8346;-596,03;-2,6821;-0,298;-0,6258;0;-599,64
81651107;354777;12-01-2026;13-01-2026;Compra;METROGAS S.A. ESCRIT.  B  1 VOTO (METR);ARS;BYMA;42;2.312;-97.104;-436,968;-48,552;-101,9592;0;-97.691,48
81679349;381091;12-01-2026;13-01-2026;Venta;CEDEAR SALESFORCE.COM, INC (CRM);ARS;BYMA;-1;22.170;22.170;-99,765;-11,085;-23,2785;0;22.035,87
81696606;397464;12-01-2026;13-01-2026;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;2.561;38,8;-99.366,8;-447,1506;-49,6834;-104,3351;0;-99.967,97
82163403;347444;13-01-2026;13-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-9.860,0348;10.141,952;100.000;0;0;0;0;100.000
82018498;431166;13-01-2026;14-01-2026;Compra;CEDEAR C3.AI INC (AI) (AI);ARS;BYMA;86;4.271,3953;-367.340;-1.653,03;-183,67;-385,707;0;-369.562,41
82043206;454184;13-01-2026;14-01-2026;Compra;CEDEAR AT & T INC.ESC (T);ARS;BYMA;76;12.142,1053;-922.800;-4.152,6;-461,4;-968,94;0;-928.382,94
82046430;457377;13-01-2026;14-01-2026;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;7.194;37,8;-271.933,2;-1.223,6994;-135,9666;-285,5299;0;-273.578,4
82047320;458248;13-01-2026;14-01-2026;Compra Dolar Mep;CEDEAR AT & T INC.ESC (T);USD;BYMA;41;8,08;-331,28;-1,4908;-0,1656;-0,3478;0;-333,28
81990226;404346;13-01-2026;14-01-2026;Venta;CEDEAR ADVANCED MICRO DEVICES, INC. (AMD);ARS;BYMA;-15;33.760;506.400;-2.278,8;-253,2;-531,72;0;503.336,28
82886822;418990;15-01-2026;15-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-78.753,1409;10.158,325;800.000;0;0;0;0;800.000
82336486;477649;14-01-2026;15-01-2026;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;6.956;36;-250.416;-1.126,872;-125,208;-262,9368;0;-251.931,02
82630341;8419;15-01-2026;15-01-2026;Nota De Credito Conversion;;USD;;;;0,1;0;0;0;0;0,1
83042250;586742;16-01-2026;16-01-2026;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,073;-365;0;0;0;0;-365
83049710;593956;16-01-2026;16-01-2026;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-870.657;0,073;635,5796;0;0;0;0;635,58
83069487;613190;16-01-2026;16-01-2026;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;870.657;107,9;-939.438,903;0;0;0;0;-939.438,9
83056655;600787;16-01-2026;16-01-2026;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;107,9;539.500;0;0;0;0;539.500
82727154;530732;15-01-2026;16-01-2026;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;7.140;34,8;-248.472;-1.118,124;-124,236;-260,8956;0;-249.975,26
82746939;548547;15-01-2026;16-01-2026;Compra;EDENOR S.A.  B  1 VOTO (EDN);ARS;BYMA;137;1.990;-272.630;-1.226,835;-136,315;-286,2615;0;-274.279,41
83542166;452372;16-01-2026;16-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-39.345,2672;10.166,407;400.000;0;0;0;0;400.000
83085490;628429;16-01-2026;19-01-2026;Compra;MOLINOS J.SEMINO ESCRIT.1 V. (SEMI);ARS;BYMA;12.952;20,25;-262.278;-1.180,251;-131,139;-275,3919;0;-263.864,78
83877972;481911;19-01-2026;19-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-117.761,8535;10.190,057;1.200.000;0;0;0;0;1.200.000
83718118;630139;19-01-2026;19-01-2026;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;926.547;108,2;-1.002.523,854;0;0;0;0;-1.002.523,85
83747403;657104;19-01-2026;19-01-2026;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-926.547;0,073;676,3793;0;0;0;0;676,38
83076300;619398;16-01-2026;19-01-2026;Compra Dolar Mep;CEDEAR SALESFORCE.COM, INC (CRM);USD;BYMA;20;13,25;-265;-1,1925;-0,1325;-0,2783;0;-266,6
83768639;677056;19-01-2026;20-01-2026;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;3.643;36;-131.148;-590,166;-65,574;-137,7054;0;-131.941,45
83721678;633187;19-01-2026;20-01-2026;Compra;METROGAS S.A. ESCRIT.  B  1 VOTO (METR);ARS;BYMA;44;2.234;-98.296;-442,332;-49,148;-103,2108;0;-98.890,69
83746491;656220;19-01-2026;20-01-2026;Compra Dolar Mep;CEDEAR AT & T INC.ESC (T);USD;BYMA;20;7,9;-158;-0,711;-0,079;-0,1659;0;-158,96
83769364;677778;19-01-2026;20-01-2026;Compra;EDENOR S.A.  B  1 VOTO (EDN);ARS;BYMA;48;2.040;-97.920;-440,64;-48,96;-102,816;0;-98.512,42
83771144;679558;19-01-2026;20-01-2026;Compra;MOLINOS J.SEMINO ESCRIT.1 V. (SEMI);ARS;BYMA;6.321;20,75;-131.160,75;-590,2234;-65,5804;-137,7188;0;-131.954,27
84202934;529528;20-01-2026;20-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-117.669,1391;10.198,086;1.200.000;0;0;0;0;1.200.000
84115791;738171;20-01-2026;21-01-2026;Venta Trading;ACC.ORD. LOMA NEGRA S.A. 1 VOTO $ ESC. (LOMA);ARS;BYMA;-73;3.525;257.325;-1.157,9625;-110,6498;-266,4086;0;255.789,98
84078415;703006;20-01-2026;21-01-2026;Compra Dolar Mep;CEDEAR C3.AI INC (AI) (AI);USD;BYMA;201;2,6;-522,6;-2,3517;-0,2613;-0,5487;0;-525,76
84390325;748591;21-01-2026;21-01-2026;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-1.859.780;0,073;1.357,6394;0;0;0;0;1.357,64
84423920;780097;21-01-2026;21-01-2026;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;1.859.780;107,85;-2.005.772,73;0;0;0;0;-2.005.772,73
84535970;565786;21-01-2026;21-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-78.383,5432;10.206,224;800.000;0;0;0;0;800.000
84100301;723754;20-01-2026;21-01-2026;Compra Trading;ACC.ORD. LOMA NEGRA S.A. 1 VOTO $ ESC. (LOMA);ARS;BYMA;73;3.400;-248.200;-1.116,9;-106,726;-256,9615;0;-249.680,59
84850010;603901;22-01-2026;22-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-88.111,5924;10.214,32;900.000;0;0;0;0;900.000
84384026;742860;21-01-2026;22-01-2026;Compra Dolar Mep;CEDEAR MASTERCARD INC. (MA);USD;BYMA;29;16,55;-479,95;-2,1598;-0,24;-0,5039;0;-482,85
84704186;802323;22-01-2026;22-01-2026;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-827.526;0,074;612,3692;0;0;0;0;612,37
84402251;759945;21-01-2026;22-01-2026;Compra Dolar Mep;CEDEAR ORACLE CORPORATION (ORCL);USD;BYMA;7;61,4;-429,8;-1,9341;-0,2149;-0,4513;0;-432,4
84737218;833244;22-01-2026;22-01-2026;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;827.526;108,8;-900.348,288;0;0;0;0;-900.348,29
85016799;862865;23-01-2026;23-01-2026;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;400.000;0,074;-296;0;0;0;0;-296
84721949;818944;22-01-2026;23-01-2026;Compra Dolar Mep;CEDEAR SALESFORCE.COM, INC (CRM);USD;BYMA;15;12,7;-190,5;-0,8573;-0,0953;-0,2;0;-191,65
85028495;873654;23-01-2026;23-01-2026;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-400.000;108,9;435.600;0;0;0;0;435.600
85029053;874212;23-01-2026;23-01-2026;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-565.270;0,074;418,2998;0;0;0;0;418,3
85032652;877794;23-01-2026;23-01-2026;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;565.270;108,9;-615.579,03;0;0;0;0;-615.579,03
85507944;622692;23-01-2026;23-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-32.282,6694;10.222,203;330.000;0;0;0;0;330.000
84995101;842395;23-01-2026;26-01-2026;Compra Dolar Mep;CEDEAR ORACLE CORPORATION (ORCL);USD;BYMA;6;61;-366;-1,647;-0,183;-0,3843;0;-368,21
85028570;873729;23-01-2026;26-01-2026;Compra Dolar Mep;CEDEAR AT & T INC.ESC (T);USD;BYMA;10;8,02;-80,2;-0,3609;-0,0401;-0,0842;0;-80,69
85866441;674535;26-01-2026;26-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-136.663,8442;10.244,114;1.400.000;0;0;0;0;1.400.000
85032133;877275;23-01-2026;26-01-2026;Compra Dolar Mep;CEDEAR C3.AI INC (AI) (AI);USD;BYMA;36;2,7;-97,2;-0,4374;-0,0486;-0,1021;0;-97,79
85607677;201336;26-01-2026;26-01-2026;DIVIDENDOS EN ESPECIE;Dólar estadounidense;ARS;;0,64;0;0;0;-3,2592;-0,6844;0;-3,94
85679514;890237;26-01-2026;26-01-2026;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;1.296.383;107,9856;-1.399.907,421;0;0;0;0;-1.399.907,42
84996095;843315;23-01-2026;26-01-2026;Compra Dolar Mep;CEDEAR SALESFORCE.COM, INC (CRM);USD;BYMA;10;13,15;-131,5;-0,5918;-0,0658;-0,1381;0;-132,3
84998110;845242;23-01-2026;26-01-2026;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;3.864;38,6;-149.150,4;-671,1768;-74,5752;-156,6079;0;-150.052,76
85004639;851723;23-01-2026;26-01-2026;Compra Dolar Mep;CEDEAR MASTERCARD INC. (MA);USD;BYMA;17;16,55;-281,35;-1,2661;-0,1407;-0,2954;0;-283,05
85678406;889355;26-01-2026;26-01-2026;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-1.296.383;0,073;946,3596;0;0;0;0;946,36
85696432;905623;26-01-2026;27-01-2026;Compra Dolar Mep;CEDEAR C3.AI INC (AI) (AI);USD;BYMA;112;2,65;-296,8;-1,3356;-0,1484;-0,3116;0;-298,6
85701936;910982;26-01-2026;27-01-2026;Venta Dolar Mep;CEDEAR DE AMERICAN EXPRESS COMPANY (AXP);USD;BYMA;-11;25;275;-1,2375;-0,1375;-0,2888;0;273,34
85717288;925224;26-01-2026;27-01-2026;Compra Dolar Mep;CEDEAR AT & T INC.ESC (T);USD;BYMA;32;8,06;-257,92;-1,1606;-0,129;-0,2708;0;-259,48
85722466;929901;26-01-2026;27-01-2026;Venta;ALUAR S.A ORD 1 V ESCRITURALES (ALUA);ARS;BYMA;-80;1.068;85.440;-384,48;-42,72;-89,712;0;84.923,09
86177960;718716;27-01-2026;27-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-24.386,8868;10.251,411;250.000;0;0;0;0;250.000
86061980;960317;27-01-2026;28-01-2026;Venta Dolar Mep;CEDEAR DE AMERICAN EXPRESS COMPANY (AXP);USD;BYMA;-1;25,1;25,1;-0,113;-0,0126;-0,0264;0;24,95
86077743;975264;27-01-2026;28-01-2026;Venta;EDENOR S.A.  B  1 VOTO (EDN);ARS;BYMA;-231;2.455;567.105;-2.551,9725;-283,5525;-595,4603;0;563.674,01
86078494;976012;27-01-2026;28-01-2026;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;2.236;37,8;-84.520,8;-380,3436;-42,2604;-88,7468;0;-85.032,15
86317878;981549;28-01-2026;28-01-2026;Compra bono Operatoria dolar MEP ARS;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);ARS;BYMA;1.120.776;106,05;-1.188.582,948;0;0;0;0;-1.188.582,95
86354977;1016806;28-01-2026;28-01-2026;Venta bono Operatoria dolar MEP USD;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);USD;BYMA;-1.120.776;0,072;806,9587;0;0;0;0;806,96
86450389;749468;28-01-2026;28-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-48.742,9248;10.257,899;500.000;0;0;0;0;500.000
86057352;955812;27-01-2026;28-01-2026;Compra;MOLINOS J.SEMINO ESCRIT.1 V. (SEMI);ARS;BYMA;5.559;22,35;-124.243,65;-559,0964;-62,1218;-130,4558;0;-124.995,32
86349185;1011087;28-01-2026;29-01-2026;Compra Dolar Mep;CEDEAR MASTERCARD INC. (MA);USD;BYMA;27;16,4;-442,8;-1,9926;-0,2214;-0,4649;0;-445,48
86332767;995478;28-01-2026;29-01-2026;Compra Dolar Mep;CEDEAR ORACLE CORPORATION (ORCL);USD;BYMA;4;59,7;-238,8;-1,0746;-0,1194;-0,2507;0;-240,24
86340313;1002975;28-01-2026;29-01-2026;Compra Dolar Mep;CEDEAR AT & T INC.ESC (T);USD;BYMA;49;8;-392;-1,764;-0,196;-0,4116;0;-394,37
86592098;1020100;29-01-2026;30-01-2026;Compra Dolar Mep;CEDEAR SALESFORCE.COM, INC (CRM);USD;BYMA;17;12,45;-211,65;-0,9524;-0,1058;-0,2222;0;-212,93
86601012;1028342;29-01-2026;30-01-2026;Compra Dolar Mep;CEDEAR ORACLE CORPORATION (ORCL);USD;BYMA;2;58,7;-117,4;-0,5283;-0,0587;-0,1233;0;-118,11
86627918;1053834;29-01-2026;30-01-2026;Venta Dolar Mep;CEDEAR AT & T INC.ESC (T);USD;BYMA;-228;8,52;1.942,56;-8,7415;-0,9713;-2,0397;0;1.930,81
86629665;1055354;29-01-2026;30-01-2026;Compra Dolar Mep;CEDEAR C3.AI INC (AI) (AI);USD;BYMA;38;2,6;-98,8;-0,4446;-0,0494;-0,1037;0;-99,4
86845748;58558;30-01-2026;30-01-2026;Nota De Credito Conversion;;USD;;;;0,64;0;0;0;0;0,64
86951013;1083114;30-01-2026;30-01-2026;Compra bono Operatoria dolar MEP USD;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);USD;BYMA;500.000;0,073;-365;0;0;0;0;-365
87396533;811591;30-01-2026;30-01-2026;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-38.937,9897;10.272,744;400.000;0;0;0;0;400.000
86957790;1089809;30-01-2026;30-01-2026;Venta bono Operatoria dolar MEP ARS;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);ARS;BYMA;-500.000;107,3;536.500;0;0;0;0;536.500
86964395;1096383;30-01-2026;30-01-2026;Venta bono Operatoria dolar MEP USD;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);USD;BYMA;-872.808;0,073;637,1498;0;0;0;0;637,15
86965729;1097713;30-01-2026;30-01-2026;Compra bono Operatoria dolar MEP ARS;ON TARJETA NARANJA CL.66 S.1 30/11/26 $ (T661O);ARS;BYMA;872.808;107,3;-936.522,984;0;0;0;0;-936.522,98
