nroTicket;nroComprobante;fechaEjecucion;fechaLiquidacion;tipoOperacion;instrumento;moneda;mercado;cantidad;precio;montoBruto;comision;ddmm;iva;otros;total
8891003;;19-02-2024;19-02-2024;Nc Aj Transf Saliente;;ARS;;;;1.028.342,71;0;0;0;0;1.028.342,71
7781240;;19-02-2024;19-02-2024;Venta;CEDEAR VISA INC (V);ARS;BYMA;-24;0;418.800;0;-335,04;-70,36;0;418.394,6
8891004;;20-02-2024;20-02-2024;Dividendos;CEDEAR APPLE INC. (AAPL);ARS;;;;-1,6;0;0;0;0;-1,6
9410667;;23-02-2024;23-02-2024;Orden De Pago;;ARS;;;;-350.000;0;0;0;0;-350.000
7781243;;21-02-2024;23-02-2024;Venta Dolar Mep;CEDEAR AMAZON.COM, INC (AMZN);USD;BYMA;-121;0;147,62;0;-0,12;-0,03;0;147,47
9410666;;23-02-2024;23-02-2024;Orden De Pago;;ARS;;;;-500.000;0;0;0;0;-500.000
9410668;;23-02-2024;23-02-2024;Orden De Pago Usd;;USD;;;;-240,39;0;0;0;0;-240,39
7781244;;21-02-2024;23-02-2024;Venta Dolar Mep;CEDEAR INTEL CORPORATION (INTC);USD;BYMA;-10;0;93;0;-0,07;-0,01;0;92,92
7781246;;23-02-2024;27-02-2024;Compra;CEDEAR APPLE INC. (AAPL);ARS;BYMA;17;10.160;-172.720;0;-138,18;-29,02;0;-172.887,2
7781245;;23-02-2024;27-02-2024;Compra;CEDEAR AMAZON.COM, INC (AMZN);ARS;BYMA;4;1.345;-5.380;0;-4,3;-0,9;0;-5.385,2
8998978;;28-02-2024;28-02-2024;Recibo De Cobro;;ARS;;;;1.350.000;0;0;0;0;1.350.000
8891005;;29-02-2024;29-02-2024;Nota De Credito Conversion;;USD;;;;0,45;0;0;0;0;0,45
7781247;;28-02-2024;01-03-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2030 (AL30);ARS;BYMA;2.963;45.559,9393;-1.349.941;0;-134,99;0;0;-1.350.075,99
8891006;;04-03-2024;04-03-2024;Dividendos;CEDEAR INTEL CORPORATION (INTC);ARS;;;;-3,07;0;0;0;0;-3,07
8891007;;04-03-2024;04-03-2024;Dividendos;CEDEAR VISA INC (V);ARS;;;;-0,86;0;0;0;0;-0,86
9410669;;04-03-2024;04-03-2024;Orden De Pago Usd;;USD;;;;-1.339,2;0;0;0;0;-1.339,2
7781248;;29-02-2024;04-03-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2030 (AL30);USD;BYMA;-2.963;0;1.342,24;-3,36;-0,13;0;0;1.338,75
7781249;;01-03-2024;05-03-2024;Venta Dolar Mep;CEDEAR DE MICROSOFT CORP. (MSFT);USD;BYMA;-18;0;262,8;0;-0,21;-0,04;0;262,55
9410670;;06-03-2024;06-03-2024;Orden De Pago Usd;;USD;;;;-262,55;0;0;0;0;-262,55
8891012;;15-03-2024;15-03-2024;Dividendos;CEDEAR DE MICROSOFT CORP. (MSFT);ARS;;;;-1,04;0;0;0;0;-1,04
8891011;;15-03-2024;15-03-2024;Nota De Credito Conversion;;USD;;;;1,1;0;0;0;0;1,1
8891013;;27-03-2024;27-03-2024;Nota De Credito Conversion;;USD;;;;0,29;0;0;0;0;0,29
9092855;;03-04-2024;03-04-2024;Recibo De Cobro;;ARS;;;;100.000;0;0;0;0;100.000
7781250;;04-04-2024;08-04-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2030 (AL30);ARS;BYMA;178;55.880;-99.466,4;0;-9,95;0;0;-99.476,35
7781251;;05-04-2024;09-04-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2030 (AL30);USD;BYMA;-178;0;100,57;-0,25;-0,01;0;0;100,31
9473612;;09-04-2024;09-04-2024;Orden De Pago Usd;;USD;;;;-101,7;0;0;0;0;-101,7
7781252;;09-04-2024;11-04-2024;Venta Dolar Mep;CEDEAR ALPHABET INC. CL  A  (GOOGL);USD;BYMA;-19;0;54,53;0;-0,04;-0,01;0;54,48
7781253;;09-04-2024;11-04-2024;Venta Dolar Mep;CEDEAR APPLE INC. (AAPL);USD;BYMA;-27;0;243;0;-0,19;-0,04;0;242,77
9092856;;11-04-2024;11-04-2024;Recibo De Cobro;;ARS;;;;1.000.000;0;0;0;0;1.000.000
8891014;;12-04-2024;12-04-2024;Dividendos;CEDEAR SALESFORCE.COM, INC (CRM);ARS;;;;-0,61;0;0;0;0;-0,61
8891015;;15-04-2024;15-04-2024;Nota De Credito Conversion;;USD;;;;0,12;0;0;0;0;0,12
7781261;;11-04-2024;15-04-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;1.274;47.049,9215;-599.416;0;-59,94;0;0;-599.475,94
7781262;;12-04-2024;16-04-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;860;46.600;-400.760;0;-40,08;0;0;-400.800,08
9473613;;16-04-2024;16-04-2024;Orden De Pago Usd;;USD;;;;-297,37;0;0;0;0;-297,37
9473614;;23-04-2024;23-04-2024;Orden De Pago;;ARS;;;;-94.263,66;0;0;0;0;-94.263,66
7781263;;19-04-2024;23-04-2024;Venta;PAMPA ENERGIA S.A. ESCRIT.  1 VOTO (PAMP);ARS;BYMA;-52;0;94.120;0;-75,3;-15,81;0;94.028,89
9473615;;24-04-2024;24-04-2024;Orden De Pago Usd;;USD;;;;-1.416,76;0;0;0;0;-1.416,76
7781264;;22-04-2024;24-04-2024;Venta Dolar Mep;CEDEAR ALPHABET INC. CL  A  (GOOGL);USD;BYMA;-122;0;346,48;0;-0,28;-0,06;0;346,14
7781265;;22-04-2024;24-04-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-2.134;0;1.073,41;-2,68;-0,11;0;0;1.070,62
7781267;;24-04-2024;26-04-2024;Venta;CEDEAR AMAZON.COM, INC (AMZN);ARS;BYMA;-31;0;40.610;0;-32,49;-6,82;0;40.570,69
7781266;;24-04-2024;26-04-2024;Venta;CRESUD S.A.  ORD. 1 VOTO ESCRITURAL (CRES);ARS;BYMA;-2;0;1.981;0;-1,58;-0,33;0;1.979,09
9473616;;26-04-2024;26-04-2024;Orden De Pago;;ARS;;;;-42.549,78;0;0;0;0;-42.549,78
7781268;;26-04-2024;30-04-2024;Venta Dolar Mep;CEDEAR ALPHABET INC. CL  A  (GOOGL);USD;BYMA;-122;0;378,2;0;-0,3;-0,06;0;377,84
9473617;;02-05-2024;02-05-2024;Orden De Pago;;ARS;;;;-276.567,02;0;0;0;0;-276.567,02
7781270;;29-04-2024;02-05-2024;Venta;CEDEAR AMAZON.COM, INC (AMZN);ARS;BYMA;-94;0;127.840;0;-102,27;-21,48;0;127.716,25
7781269;;29-04-2024;02-05-2024;Venta;CEDEAR SALESFORCE.COM, INC (CRM);ARS;BYMA;-9;0;148.995;0;-119,2;-25,03;0;148.850,77
9473618;;02-05-2024;02-05-2024;Orden De Pago Usd;;USD;;;;-377,84;0;0;0;0;-377,84
9123645;;16-05-2024;16-05-2024;Recibo De Cobro;;ARS;;;;100.000;0;0;0;0;100.000
8891016;;17-05-2024;17-05-2024;Renta Y Amortizacion;CEDEAR APPLE INC. (AAPL);ARS;;;;0;0;0;0;0;0
7781271;;16-05-2024;20-05-2024;Compra;CEDEAR AMAZON.COM, INC (AMZN);ARS;BYMA;70;1.409,5;-98.665;0;-78,93;-16,58;0;-98.760,51
7781272;;21-05-2024;23-05-2024;Venta;CEDEAR AMAZON.COM, INC (AMZN);ARS;BYMA;-70;0;104.300;0;-83,44;-17,52;0;104.199,04
9473619;;24-05-2024;24-05-2024;Orden De Pago;;ARS;;;;-105.438,53;0;0;0;0;-105.438,53
9123646;;29-05-2024;29-05-2024;Recibo De Cobro;;ARS;;;;250.000;0;0;0;0;250.000
9123647;;30-05-2024;30-05-2024;Recibo De Cobro;;ARS;;;;250.000;0;0;0;0;250.000
7781273;;29-05-2024;30-05-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;462;54.042,4675;-249.676,2;0;-24,97;0;0;-249.701,17
9473620;;03-06-2024;03-06-2024;Orden De Pago;;ARS;;;;-250.298,83;0;0;0;0;-250.298,83
8891017;;03-06-2024;03-06-2024;Nota De Credito Conversion;;USD;;;;0,55;0;0;0;0;0,55
9610528;;04-06-2024;04-06-2024;Recibo De Cobro;;ARS;;;;250.000;0;0;0;0;250.000
8891018;;04-06-2024;04-06-2024;Dividendos;CEDEAR INTEL CORPORATION (INTC);ARS;;;;-2,43;0;0;0;0;-2,43
9610529;;05-06-2024;05-06-2024;Recibo De Cobro;;ARS;;;;200.000;0;0;0;0;200.000
7781274;;04-06-2024;05-06-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;453;55.100;-249.603;0;-24,96;0;0;-249.627,96
7781275;;06-06-2024;07-06-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;379;52.850;-200.301,5;0;-20,03;0;0;-200.321,53
7781276;;10-06-2024;11-06-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-281;0;120,86;-0,3;-0,01;0;0;120,55
7781277;;10-06-2024;11-06-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-1;0;0,43;0;0;0;0;0,43
7781278;;10-06-2024;11-06-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-97;0;41,72;-0,1;0;0;0;41,62
7781279;;11-06-2024;12-06-2024;Venta Dolar Mep;CEDEAR APPLE INC. (AAPL);USD;BYMA;-34;0;358,7;-0,89;-0,29;-0,25;0;357,27
7781280;;12-06-2024;13-06-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-462;0;201,05;-0,5;-0,02;0;0;200,53
7781281;;12-06-2024;13-06-2024;Venta Dolar Mep;CEDEAR APPLE INC. (AAPL);USD;BYMA;-34;0;376,55;-0,94;-0,3;-0,26;0;375,05
8891019;;14-06-2024;14-06-2024;Nota De Credito Conversion;;USD;;;;0,64;0;0;0;0;0,64
9473621;;14-06-2024;14-06-2024;Orden De Pago Usd;;USD;;;;-1.096;0;0;0;0;-1.096
7781282;;14-06-2024;18-06-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-453;0;207,93;-0,52;-0,02;0;0;207,39
9473622;;19-06-2024;19-06-2024;Orden De Pago Usd;;USD;;;;-208,03;0;0;0;0;-208,03
9610530;;25-06-2024;25-06-2024;Recibo De Cobro;;ARS;;;;1.200.000;0;0;0;0;1.200.000
9473623;;25-06-2024;25-06-2024;Orden De Pago;;ARS;;;;-300.000;0;0;0;0;-300.000
7781283;;25-06-2024;26-06-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;518;57.830;-299.559,4;0;-29,96;0;0;-299.589,36
7781285;;27-06-2024;28-06-2024;Compra;CEDEAR ALPHABET INC. CL  A  (GOOGL);ARS;BYMA;70;4.290;-300.300;0;-240,24;-50,45;0;-300.590,69
9610531;;28-06-2024;28-06-2024;Recibo De Cobro;;ARS;;;;450.000;0;0;0;0;450.000
7781284;;27-06-2024;28-06-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;10;58.500;-5.850;0;-0,59;0;0;-5.850,59
7781286;;28-06-2024;01-07-2024;Compra;CEDEAR ALPHABET INC. CL  A  (GOOGL);ARS;BYMA;23;4.280;-98.440;0;-78,75;-16,54;0;-98.535,29
7781287;;28-06-2024;01-07-2024;Venta;CEDEAR PALO ALTO NETWORKS INC. (PANW);ARS;BYMA;-5;0;46.450;0;-37,16;-7,8;0;46.405,04
7781288;;28-06-2024;01-07-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;366;59.972,7869;-219.500,4;0;-21,95;0;0;-219.522,35
7781289;;28-06-2024;01-07-2024;Compra;CEDEAR MERCADOLIBRE INC. (MELI);ARS;BYMA;7;18.600;-130.200;0;-104,16;-21,87;0;-130.326,03
7781290;;28-06-2024;01-07-2024;Compra;CEDEAR DE MICROSOFT CORP. (MSFT);ARS;BYMA;5;20.300;-101.500;0;-81,2;-17,05;0;-101.598,25
7781291;;28-06-2024;01-07-2024;Compra;CEDEAR AMAZON.COM, INC (AMZN);ARS;BYMA;54;1.820,5;-98.307;0;-78,65;-16,52;0;-98.402,17
9165961;;02-07-2024;02-07-2024;Recibo De Cobro;;ARS;;;;200.000;0;0;0;0;200.000
9165962;;03-07-2024;03-07-2024;Recibo De Cobro;;ARS;;;;230.000;0;0;0;0;230.000
9165963;;03-07-2024;03-07-2024;Recibo De Cobro;;ARS;;;;250.000;0;0;0;0;250.000
7781293;;03-07-2024;04-07-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;254;59.000;-149.860;0;-14,99;0;0;-149.874,99
7781297;;03-07-2024;04-07-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;222;57.900;-128.538;-321,35;-12,85;0;0;-128.872,2
7781296;;03-07-2024;04-07-2024;Compra;CEDEAR SALESFORCE.COM, INC (CRM);ARS;BYMA;4;20.000;-80.000;0;-64;-13,44;0;-80.077,44
7781295;;03-07-2024;04-07-2024;Compra;CEDEAR SPDR DOW JONES INDUSTRIAL (DIA);ARS;BYMA;4;27.340;-109.360;0;-87,49;-18,37;0;-109.465,86
7781294;;03-07-2024;04-07-2024;Compra;CEDEAR DE MICROSOFT CORP. (MSFT);ARS;BYMA;5;21.270;-106.350;0;-85,08;-17,87;0;-106.452,95
7781292;;03-07-2024;04-07-2024;Compra;CEDEAR META PLATFORMS INC. (META);ARS;BYMA;4;29.530;-118.120;0;-94,5;-19,85;0;-118.234,35
7781301;;04-07-2024;05-07-2024;Venta;CEDEAR PALO ALTO NETWORKS INC. (PANW);ARS;BYMA;-25;0;247.500;0;-198;-41,58;0;247.260,42
7781300;;04-07-2024;05-07-2024;Venta Dolar Mep;CEDEAR AMAZON.COM, INC (AMZN);USD;BYMA;-27;0;39,42;-0,11;-0,03;-0,03;0;39,25
7781299;;04-07-2024;05-07-2024;Venta Dolar Mep;CEDEAR DE MICROSOFT CORP. (MSFT);USD;BYMA;-5;0;81,5;-0,2;-0,07;-0,06;0;81,17
7781298;;04-07-2024;05-07-2024;Venta Dolar Mep;CEDEAR ALPHABET INC. CL  A  (GOOGL);USD;BYMA;-33;0;112,2;-0,29;-0,09;-0,08;0;111,74
7781302;;05-07-2024;08-07-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;169;59.100;-99.879;0;-9,99;0;0;-99.888,99
9165964;;10-07-2024;10-07-2024;Recibo De Cobro;;ARS;;;;333.358;0;0;0;0;333.358
8891020;;10-07-2024;10-07-2024;Renta Y Amortizacion;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;;;;0;0;0;0;0;0
8891021;;10-07-2024;10-07-2024;Renta y Amortizacion USD;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;;;;27,89;0;0;0;0;27,89
7781307;;10-07-2024;11-07-2024;Compra;CEDEAR DE MICROSOFT CORP. (MSFT);ARS;BYMA;5;21.100;-105.500;0;-84,4;-17,72;0;-105.602,12
7781303;;10-07-2024;11-07-2024;Compra Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;139;41,6978;-57,96;0;-0,01;0;0;-57,97
7781304;;10-07-2024;11-07-2024;Compra Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;369;41,2846;-152,34;-0,38;-0,02;0;0;-152,74
7781308;;10-07-2024;11-07-2024;Compra;CEDEAR AMAZON.COM, INC (AMZN);ARS;BYMA;52;1.890;-98.280;0;-78,62;-16,51;0;-98.375,13
7781305;;10-07-2024;11-07-2024;Compra;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);ARS;BYMA;173;57.320;-99.163,6;0;-9,92;0;0;-99.173,52
7781306;;10-07-2024;11-07-2024;Compra;CEDEAR SPDR DOW JONES INDUSTRIAL (DIA);ARS;BYMA;3;27.000;-81.000;0;-64,8;-13,61;0;-81.078,41
7781313;;11-07-2024;12-07-2024;Compra;CEDEAR AMAZON.COM, INC (AMZN);ARS;BYMA;60;1.885;-113.100;0;-90,48;-19;0;-113.209,48
7781314;;11-07-2024;12-07-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-700;0;309,5;-0,77;-0,03;0;0;308,7
7781315;;11-07-2024;12-07-2024;Venta Trading Paridad;CEDEAR SPDR DOW JONES INDUSTRIAL (DIA);USD;BYMA;-1;0;20,15;0;-0,01;0;0;20,14
8891066;;11-07-2024;12-07-2024;Credito Der Merc Usd;;USD;BYMA;;;0,01;0;0,01;0;0;0,01
7781309;;11-07-2024;12-07-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-135;0;57,41;-0,14;-0,01;0;0;57,26
7781310;;11-07-2024;12-07-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-4;0;1,7;0;0;0;0;1,7
7781311;;11-07-2024;12-07-2024;Compra Trading Dolar Mep;CEDEAR SPDR DOW JONES INDUSTRIAL (DIA);USD;BYMA;1;20,15;-20,15;0;-0,01;0;0;-20,16
7781312;;11-07-2024;12-07-2024;Compra;CEDEAR APPLE INC. (AAPL);ARS;BYMA;7;15.875;-111.125;0;-88,9;-18,67;0;-111.232,57
9165965;;15-07-2024;15-07-2024;Recibo De Cobro;;ARS;;;;270.000;0;0;0;0;270.000
7781316;;12-07-2024;15-07-2024;Compra Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;880;41,3114;-363,54;-0,91;-0,04;0;0;-364,49
7781319;;15-07-2024;16-07-2024;Compra;CEDEAR ALPHABET INC. CL  A  (GOOGL);ARS;BYMA;32;4.200;-134.400;0;-107,52;-22,58;0;-134.530,1
7781317;;15-07-2024;16-07-2024;Compra Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;126;41;-51,66;-0,13;-0,01;0;0;-51,8
7781318;;15-07-2024;16-07-2024;Compra;CEDEAR DE MICROSOFT CORP. (MSFT);ARS;BYMA;6;19.900;-119.400;0;-95,52;-20,06;0;-119.515,58
7781322;;16-07-2024;17-07-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-2.185;0;854,55;-2,14;-0,09;0;0;852,32
7781321;;16-07-2024;17-07-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-2;0;0,78;0;0;0;0;0,78
7781320;;16-07-2024;17-07-2024;Venta Dolar Mep;BONO REP. ARGENTINA USD STEP UP 2035 (AL35);USD;BYMA;-200;0;78,22;-0,2;-0,01;0;0;78,01
7781323;;17-07-2024;18-07-2024;Venta Dolar Mep;CEDEAR DE MICROSOFT CORP. (MSFT);USD;BYMA;-16;0;237,6;-0,59;-0,19;-0,1638;0;236,66
7781324;;17-07-2024;18-07-2024;Venta Dolar Mep;CEDEAR SPDR DOW JONES INDUSTRIAL (DIA);USD;BYMA;-7;0;145,6;-0,36;-0,12;-0,1008;0;145,02
7781325;;18-07-2024;19-07-2024;Compra Dolar Mep;CEDEAR DE MICROSOFT CORP. (MSFT);USD;BYMA;76;14,7428;-1.120,45;-2,8;-0,9;-0,78;0;-1.124,93
7781326;;24-07-2024;25-07-2024;Compra;CEDEAR AMAZON.COM, INC (AMZN);ARS;BYMA;10;1.695;-16.950;0;-13,56;-2,85;0;-16.966,41
8891067;;26-07-2024;26-07-2024;Dividendos;CEDEAR SALESFORCE.COM, INC (CRM);ARS;;;;-0,61;0;0;0;0;-0,61
9192510;;30-07-2024;30-07-2024;Recibo De Cobro;;ARS;;;;330.000;0;0;0;0;330.000
7781327;;30-07-2024;30-07-2024;Compra Esp App Pesos;BONO REP. ARGENTINA USD STEP UP 2030 (AL30);ARS;BYMA;529;61.650;-326.128,5;-3.261,28;-32,61;0;0;-329.422,39
9192511;;31-07-2024;31-07-2024;Recibo De Cobro;;ARS;;;;300.000;0;0;0;0;300.000
7781328;;31-07-2024;31-07-2024;Venta Esp App Dolares;BONO REP. ARGENTINA USD STEP UP 2030 (AL30);USD;BYMA;-529;0;258,15;-0,65;-0,03;0;0;257,47
7781329;;31-07-2024;31-07-2024;Compra Esp App Pesos;BONO REP. ARGENTINA USD STEP UP 2030 (AL30);ARS;BYMA;471;63.090;-297.153,9;-2.971,54;-29,72;0;0;-300.155,16
8891068;;31-07-2024;31-07-2024;Nota De Credito Conversion;;USD;;;;0,05;0;0;0;0;0,05
7781330;;01-08-2024;01-08-2024;Venta Esp App Dolares;BONO REP. ARGENTINA USD STEP UP 2030 (AL30);USD;BYMA;-471;0;229,98;-0,57;-0,02;0;0;229,39
9217240;;01-08-2024;01-08-2024;Recibo De Cobro;;ARS;;;;300.000;0;0;0;0;300.000
7781331;;02-08-2024;02-08-2024;Compra;ON CREDICUOTAS CONSUMO 8 V12/06/25 $ CG (DHS8O);ARS;BYMA;280.662;106,4;-298.624,37;0;-29,86;0;0;-298.654,23
9473624;;02-08-2024;02-08-2024;Orden De Pago Usd;;USD;;;;-24,25;0;0;0;0;-24,25
9473625;;03-08-2024;03-08-2024;Orden De Pago;;ARS;;;;-301.874,32;0;0;0;0;-301.874,32
9217241;;05-08-2024;05-08-2024;Recibo De Cobro;;ARS;;;;300.000;0;0;0;0;300.000
